Valuation Date,Term Structure,Base Currency,Term Currency,Option Class,Call/Put,Spot,Strike Price,Barrier1,Barrier2,Days,Expiry Date,Delivery Date,Price Mid,Delta,Gamma,Vega,Theta,Rho,Market Vol Bid,Market Vol Ask,Price Bid,Price Offer,ID,mini
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.97,,357,23-Nov-12,23-Nov-12,0.7025,4.5101,0.13101,0.01796,-0.00119,-0.02222,0,0,0.6825,0.7225,USDCHF_1937,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.98,,358,24-Nov-12,24-Nov-12,0.655,4.4125,0.14584,0.02062,-0.00136,-0.02341,0,0,0.635,0.675,USDCHF_1938,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.99,,359,25-Nov-12,25-Nov-12,0.6075,4.2979,0.1588,0.02299,-0.00152,-0.02428,0,0,0.5875,0.6275,USDCHF_1939,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,1,,360,26-Nov-12,26-Nov-12,0.565,4.1699,0.16992,0.02508,-0.00165,-0.02486,0,0,0.545,0.585,USDCHF_1940,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,1.01,,361,27-Nov-12,27-Nov-12,0.525,4.032,0.17931,0.02688,-0.00177,-0.02519,0,0,0.505,0.545,USDCHF_1941,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.9,,340,06-Nov-12,06-Nov-12,0.07,5.1475,-0.00258,-0.00465,0.00035,-0.00675,0,0,0.05,0.09,USDCHF_1942,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.91,,341,07-Nov-12,07-Nov-12,0.04,5.1863,0.01981,-0.00166,0.00013,-0.00256,0,0,0.02,0.06,USDCHF_1943,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.92,,342,08-Nov-12,08-Nov-12,0.0375,-4.8251,-0.0395,-0.00162,0.00011,0.00146,0,0,0.0175,0.0575,USDCHF_1944,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.93,,343,09-Nov-12,09-Nov-12,0.08,-4.8146,-0.06088,-0.00528,0.00037,0.00449,0,0,0.06,0.1,USDCHF_1945,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.94,,344,10-Nov-12,10-Nov-12,0.1375,-4.7883,-0.08165,-0.00881,0.00061,0.0071,0,0,0.1175,0.1575,USDCHF_1946,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.95,,345,11-Nov-12,11-Nov-12,0.1925,-4.7362,-0.10115,-0.01216,0.00085,0.0093,0,0,0.1725,0.2125,USDCHF_1947,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.96,,346,12-Nov-12,12-Nov-12,0.245,-4.6625,-0.11919,-0.01528,0.00106,0.01111,0,0,0.225,0.265,USDCHF_1948,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.97,,347,13-Nov-12,13-Nov-12,0.295,-4.571,-0.1357,-0.01817,0.00126,0.01256,0,0,0.275,0.315,USDCHF_1949,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.98,,348,14-Nov-12,14-Nov-12,0.3425,-4.4636,-0.15055,-0.0208,0.00144,0.01367,0,0,0.3225,0.3625,USDCHF_1950,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.99,,349,15-Nov-12,15-Nov-12,0.3875,-4.3425,-0.16371,-0.02316,0.0016,0.01448,0,0,0.3675,0.4075,USDCHF_1951,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,1,,350,16-Nov-12,16-Nov-12,0.43,-4.2097,-0.17511,-0.02524,0.00174,0.01501,0,0,0.41,0.45,USDCHF_1952,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,1.01,,351,17-Nov-12,17-Nov-12,0.4725,-4.0703,-0.1853,-0.02708,0.00186,0.01531,0,0,0.4525,0.4925,USDCHF_1953,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,1.02,,352,18-Nov-12,18-Nov-12,0.51,-3.9202,-0.19341,-0.02861,0.00196,0.01538,0,0,0.49,0.53,USDCHF_1954,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,1.03,,353,19-Nov-12,19-Nov-12,0.545,-3.7623,-0.19953,-0.02984,0.00204,0.01523,0,0,0.525,0.565,USDCHF_1955,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,1.04,,354,20-Nov-12,20-Nov-12,0.575,-3.6001,-0.20401,-0.0308,0.00211,0.01492,0,0,0.555,0.595,USDCHF_1956,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,1.05,,355,21-Nov-12,21-Nov-12,0.6025,-3.4349,-0.20691,-0.03151,0.00215,0.01446,0,0,0.5825,0.6225,USDCHF_1957,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,1.06,,356,22-Nov-12,22-Nov-12,0.635,-3.2683,-0.20836,-0.03196,0.00218,0.01387,0,0,0.615,0.655,USDCHF_1958,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,1.07,,357,23-Nov-12,23-Nov-12,0.655,-3.1016,-0.20841,-0.03219,0.00219,0.01318,0,0,0.635,0.675,USDCHF_1959,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,1.08,,358,24-Nov-12,24-Nov-12,0.68,-2.9358,-0.20772,-0.03225,0.00219,0.01241,0,0,0.66,0.7,USDCHF_1960,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,1.09,,359,25-Nov-12,25-Nov-12,0.7025,-2.7717,-0.20555,-0.03209,0.00217,0.01157,0,0,0.6825,0.7225,USDCHF_1961,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,1.1,,360,26-Nov-12,26-Nov-12,0.7225,-2.6108,-0.20222,-0.03174,0.00214,0.01068,0,0,0.7025,0.7425,USDCHF_1962,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,1.11,,361,27-Nov-12,27-Nov-12,0.7425,-2.4539,-0.19798,-0.03123,0.0021,0.00975,0,0,0.7225,0.7625,USDCHF_1963,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.86,0.96,340,06-Nov-12,06-Nov-12,0.0011,-0.00033,-0.00041,-0.00006,0,0,0,0,0,0.0022,USDCHF_1964,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.857,0.964,341,07-Nov-12,07-Nov-12,0.00385,-0.00095,-0.00124,-0.00019,0.00001,0,0,0,0.0002,0.0075,USDCHF_1965,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.854,0.968,342,08-Nov-12,08-Nov-12,0.01525,-0.00225,-0.00305,-0.00046,0.00003,0,0,0,0.0005,0.03,USDCHF_1966,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.851,0.972,343,09-Nov-12,09-Nov-12,0.0243,-0.00453,-0.00637,-0.00097,0.00007,-0.00001,0,0,0.0011,0.0475,USDCHF_1967,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.848,0.976,344,10-Nov-12,10-Nov-12,0.02745,-0.00816,-0.0119,-0.00182,0.00013,-0.00001,0,0,0.0024,0.0525,USDCHF_1968,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.845,0.98,345,11-Nov-12,11-Nov-12,0.0297,-0.01311,-0.01983,-0.00305,0.00022,-0.00002,0,0,0.0044,0.055,USDCHF_1969,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.842,0.984,346,12-Nov-12,12-Nov-12,0.0375,-0.01936,-0.03028,-0.00467,0.00034,-0.00004,0,0,0.0125,0.0625,USDCHF_1970,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.839,0.988,347,13-Nov-12,13-Nov-12,0.0525,-0.0268,-0.04328,-0.00669,0.00048,-0.00007,0,0,0.0275,0.0775,USDCHF_1971,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.836,0.992,348,14-Nov-12,14-Nov-12,0.07,-0.03517,-0.05855,-0.00909,0.00065,-0.0001,0,0,0.045,0.095,USDCHF_1972,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.833,0.996,349,15-Nov-12,15-Nov-12,0.085,-0.04425,-0.07577,-0.0118,0.00084,-0.00014,0,0,0.06,0.11,USDCHF_1973,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.83,1,350,16-Nov-12,16-Nov-12,0.1025,-0.05375,-0.09445,-0.01475,0.00105,-0.0002,0,0,0.0775,0.1275,USDCHF_1974,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.827,1.004,351,17-Nov-12,17-Nov-12,0.1225,-0.0639,-0.11502,-0.018,0.00127,-0.00027,0,0,0.0975,0.1475,USDCHF_1975,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.824,1.008,352,18-Nov-12,18-Nov-12,0.1425,-0.07378,-0.13568,-0.02129,0.0015,-0.00035,0,0,0.1175,0.1675,USDCHF_1976,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.821,1.012,353,19-Nov-12,19-Nov-12,0.16,-0.08323,-0.1559,-0.02454,0.00172,-0.00043,0,0,0.135,0.185,USDCHF_1977,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.818,1.016,354,20-Nov-12,20-Nov-12,0.18,-0.09239,-0.1758,-0.02776,0.00194,-0.00053,0,0,0.155,0.205,USDCHF_1978,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.815,1.02,355,21-Nov-12,21-Nov-12,0.1975,-0.10118,-0.19497,-0.03089,0.00216,-0.00064,0,0,0.1725,0.2225,USDCHF_1979,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.812,1.024,356,22-Nov-12,22-Nov-12,0.215,-0.1096,-0.21327,-0.0339,0.00236,-0.00076,0,0,0.19,0.24,USDCHF_1980,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.809,1.028,357,23-Nov-12,23-Nov-12,0.235,-0.1176,-0.23034,-0.03673,0.00255,-0.00088,0,0,0.21,0.26,USDCHF_1981,1
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.86,0.96,340,06-Nov-12,06-Nov-12,0.98685,0.00033,0.00041,0.00006,0.00002,-0.00917,0,0,0.9825,0.9912,USDCHF_1982,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.858,0.964,341,07-Nov-12,07-Nov-12,0.9818,0.00075,0.00106,0.00016,0.00001,-0.0092,0,0,0.9725,0.9911,USDCHF_1983,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.856,0.968,342,08-Nov-12,08-Nov-12,0.9754,0.00146,0.00235,0.00036,0,-0.00922,0,0,0.96,0.9908,USDCHF_1984,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.854,0.972,343,09-Nov-12,09-Nov-12,0.96895,0.00244,0.00459,0.0007,-0.00003,-0.00925,0,0,0.9475,0.9904,USDCHF_1985,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.852,0.976,344,10-Nov-12,10-Nov-12,0.9661,0.00367,0.00823,0.00126,-0.00007,-0.00927,0,0,0.9425,0.9897,USDCHF_1986,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.85,0.98,345,11-Nov-12,11-Nov-12,0.963,0.00485,0.01339,0.00206,-0.00012,-0.00929,0,0,0.9375,0.9885,USDCHF_1987,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.848,0.984,346,12-Nov-12,12-Nov-12,0.9621,0.00566,0.02023,0.00312,-0.0002,-0.0093,0,0,0.9375,0.9867,USDCHF_1988,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.846,0.988,347,13-Nov-12,13-Nov-12,0.955,0.00573,0.02883,0.00447,-0.0003,-0.00931,0,0,0.93,0.98,USDCHF_1989,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.844,0.992,348,14-Nov-12,14-Nov-12,0.9425,0.00466,0.03915,0.00609,-0.00041,-0.00931,0,0,0.9175,0.9675,USDCHF_1990,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.842,0.996,349,15-Nov-12,15-Nov-12,0.93,0.00206,0.05108,0.00798,-0.00055,-0.0093,0,0,0.905,0.955,USDCHF_1991,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.84,1,350,16-Nov-12,16-Nov-12,0.9175,-0.00238,0.0644,0.01009,-0.00069,-0.00928,0,0,0.8925,0.9425,USDCHF_1992,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.838,1.004,351,17-Nov-12,17-Nov-12,0.9025,-0.00904,0.07958,0.0125,-0.00086,-0.00924,0,0,0.8775,0.9275,USDCHF_1993,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.836,1.008,352,18-Nov-12,18-Nov-12,0.8875,-0.018,0.09531,0.01502,-0.00104,-0.0092,0,0,0.8625,0.9125,USDCHF_1994,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.834,1.012,353,19-Nov-12,19-Nov-12,0.8725,-0.02926,0.11124,0.01759,-0.00121,-0.00913,0,0,0.8475,0.8975,USDCHF_1995,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.832,1.016,354,20-Nov-12,20-Nov-12,0.8575,-0.04285,0.12747,0.02022,-0.00139,-0.00906,0,0,0.8325,0.8825,USDCHF_1996,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.83,1.02,355,21-Nov-12,21-Nov-12,0.8425,-0.05865,0.14369,0.02287,-0.00158,-0.00897,0,0,0.8175,0.8675,USDCHF_1997,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.828,1.024,356,22-Nov-12,22-Nov-12,0.8275,-0.07655,0.15976,0.02552,-0.00175,-0.00886,0,0,0.8025,0.8525,USDCHF_1998,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.826,1.028,357,23-Nov-12,23-Nov-12,0.8125,-0.09627,0.17534,0.0281,-0.00193,-0.00874,0,0,0.7875,0.8375,USDCHF_1999,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.824,1.032,358,24-Nov-12,24-Nov-12,0.795,-0.11848,0.1916,0.03078,-0.00211,-0.0086,0,0,0.77,0.82,USDCHF_2000,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.8,,,700,01-Nov-13,01-Nov-13,0.7375,1.475,-0.02737,-0.0083,0.00035,-0.04211,0,0,0.72,0.755,USDCHF_2001,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.815,,,701,02-Nov-13,02-Nov-13,0.70625,1.5496,-0.02271,-0.00689,0.0003,-0.04306,0,0,0.6875,0.725,USDCHF_2002,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.83,,,702,03-Nov-13,03-Nov-13,0.6725,1.6146,-0.01748,-0.00531,0.00025,-0.04382,0,0,0.655,0.69,USDCHF_2003,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.845,,,703,04-Nov-13,04-Nov-13,0.6375,1.6693,-0.01179,-0.00359,0.00019,-0.04436,0,0,0.62,0.655,USDCHF_2004,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.86,,,704,05-Nov-13,05-Nov-13,0.6,1.7134,-0.00579,-0.00176,0.00013,-0.0447,0,0,0.5825,0.6175,USDCHF_2005,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.875,,,705,06-Nov-13,06-Nov-13,0.57,1.7467,0.0004,0.00012,0.00007,-0.04483,0,0,0.5525,0.5875,USDCHF_2006,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.89,,,706,07-Nov-13,07-Nov-13,0.5375,1.7694,0.00667,0.00204,0,-0.04475,0,0,0.52,0.555,USDCHF_2007,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.905,,,707,08-Nov-13,08-Nov-13,0.505,1.7813,0.01289,0.00395,-0.00006,-0.04447,0,0,0.4875,0.5225,USDCHF_2008,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.92,,,708,09-Nov-13,09-Nov-13,0.4725,1.784,0.01899,0.00582,-0.00013,-0.04402,0,0,0.455,0.49,USDCHF_2009,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.935,,,709,10-Nov-13,10-Nov-13,0.44,1.7763,0.02485,0.00762,-0.00019,-0.04337,0,0,0.4225,0.4575,USDCHF_2010,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.95,,,710,11-Nov-13,11-Nov-13,0.41,1.7591,0.03037,0.00933,-0.00025,-0.04255,0,0,0.3925,0.4275,USDCHF_2011,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.965,,,711,12-Nov-13,12-Nov-13,0.3825,1.7335,0.03551,0.01092,-0.0003,-0.04158,0,0,0.365,0.4,USDCHF_2012,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.98,,,712,13-Nov-13,13-Nov-13,0.355,1.7002,0.04019,0.01238,-0.00035,-0.04048,0,0,0.3375,0.3725,USDCHF_2013,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.995,,,713,14-Nov-13,14-Nov-13,0.33,1.6603,0.0444,0.0137,-0.00039,-0.03925,0,0,0.3125,0.3475,USDCHF_2014,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,1.01,,,714,15-Nov-13,15-Nov-13,0.305,1.6144,0.04808,0.01485,-0.00043,-0.03794,0,0,0.2875,0.3225,USDCHF_2015,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,1.025,,,715,16-Nov-13,16-Nov-13,0.2825,1.5641,0.05131,0.01587,-0.00047,-0.03655,0,0,0.265,0.3,USDCHF_2016,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,1.04,,,716,17-Nov-13,17-Nov-13,0.26125,1.5092,0.05397,0.01671,-0.0005,-0.03508,0,0,0.2425,0.28,USDCHF_2017,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,1.055,,,717,18-Nov-13,18-Nov-13,0.2425,1.4508,0.05607,0.01738,-0.00052,-0.03357,0,0,0.225,0.26,USDCHF_2018,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,1.07,,,718,19-Nov-13,19-Nov-13,0.225,1.3898,0.05766,0.0179,-0.00054,-0.03203,0,0,0.2075,0.2425,USDCHF_2019,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,1.085,,,719,20-Nov-13,20-Nov-13,0.2075,1.3271,0.05876,0.01827,-0.00056,-0.03047,0,0,0.19,0.225,USDCHF_2020,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,1.1,,,720,21-Nov-13,21-Nov-13,0.1925,1.2632,0.0594,0.0185,-0.00056,-0.0289,0,0,0.175,0.21,USDCHF_2021,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,1.115,,,721,22-Nov-13,22-Nov-13,0.1775,1.1989,0.0596,0.01859,-0.00057,-0.02735,0,0,0.16,0.195,USDCHF_2022,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.73,,,700,01-Nov-13,01-Nov-13,0.13,-1.0405,0.03919,0.01188,-0.00043,0.01714,0,0,0.1125,0.1475,USDCHF_2023,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.745,,,701,02-Nov-13,02-Nov-13,0.15,-1.1416,0.03812,0.01157,-0.00042,0.01868,0,0,0.1325,0.1675,USDCHF_2024,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.76,,,702,03-Nov-13,03-Nov-13,0.17375,-1.2395,0.03618,0.01099,-0.00041,0.02013,0,0,0.155,0.1925,USDCHF_2025,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.775,,,703,04-Nov-13,04-Nov-13,0.19875,-1.3325,0.03339,0.01016,-0.00038,0.02146,0,0,0.18,0.2175,USDCHF_2026,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.79,,,704,05-Nov-13,05-Nov-13,0.2275,-1.4191,0.02983,0.00909,-0.00035,0.02265,0,0,0.21,0.245,USDCHF_2027,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.805,,,705,06-Nov-13,06-Nov-13,0.2575,-1.4981,0.02557,0.0078,-0.0003,0.02368,0,0,0.24,0.275,USDCHF_2028,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.82,,,706,07-Nov-13,07-Nov-13,0.29,-1.5684,0.0207,0.00633,-0.00026,0.02452,0,0,0.2725,0.3075,USDCHF_2029,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.835,,,707,08-Nov-13,08-Nov-13,0.3225,-1.6292,0.01533,0.00469,-0.0002,0.02517,0,0,0.305,0.34,USDCHF_2030,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.85,,,708,09-Nov-13,09-Nov-13,0.36,-1.6807,0.00961,0.00294,-0.00014,0.02563,0,0,0.3425,0.3775,USDCHF_2031,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.865,,,709,10-Nov-13,10-Nov-13,0.3975,-1.7212,0.00358,0.0011,-0.00008,0.02587,0,0,0.38,0.415,USDCHF_2032,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.88,,,710,11-Nov-13,11-Nov-13,0.425,-1.7507,-0.0026,-0.0008,-0.00002,0.0259,0,0,0.4075,0.4425,USDCHF_2033,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.895,,,711,12-Nov-13,12-Nov-13,0.4575,-1.7695,-0.00881,-0.00271,0.00004,0.02572,0,0,0.44,0.475,USDCHF_2034,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.91,,,712,13-Nov-13,13-Nov-13,0.49,-1.7779,-0.01495,-0.0046,0.00011,0.02535,0,0,0.4725,0.5075,USDCHF_2035,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.925,,,713,14-Nov-13,14-Nov-13,0.5225,-1.7762,-0.0209,-0.00645,0.00017,0.02478,0,0,0.505,0.54,USDCHF_2036,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.94,,,714,15-Nov-13,15-Nov-13,0.5525,-1.765,-0.02659,-0.00821,0.00023,0.02404,0,0,0.535,0.57,USDCHF_2037,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.955,,,715,16-Nov-13,16-Nov-13,0.5825,-1.7461,-0.03198,-0.00989,0.00029,0.02316,0,0,0.565,0.6,USDCHF_2038,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.97,,,716,17-Nov-13,17-Nov-13,0.61,-1.7184,-0.03694,-0.01144,0.00034,0.02212,0,0,0.5925,0.6275,USDCHF_2039,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.985,,,717,18-Nov-13,18-Nov-13,0.6375,-1.6831,-0.04144,-0.01285,0.00039,0.02095,0,0,0.62,0.655,USDCHF_2040,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,1,,,718,19-Nov-13,19-Nov-13,0.6625,-1.6413,-0.04544,-0.01411,0.00043,0.01966,0,0,0.645,0.68,USDCHF_2041,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,1.015,,,719,20-Nov-13,20-Nov-13,0.685,-1.5941,-0.04892,-0.01521,0.00047,0.01829,0,0,0.6675,0.7025,USDCHF_2042,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,1.03,,,720,21-Nov-13,21-Nov-13,0.7075,-1.542,-0.05189,-0.01616,0.0005,0.01684,0,0,0.69,0.725,USDCHF_2043,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,1.045,,,721,22-Nov-13,22-Nov-13,0.7275,-1.4862,-0.05432,-0.01694,0.00053,0.01533,0,0,0.71,0.745,USDCHF_2044,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.8,,700,01-Nov-13,01-Nov-13,0.51625,-2.9699,0.05577,0.02103,-0.00075,0.01847,0,0,0.495,0.5375,USDCHF_2045,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.81,,701,02-Nov-13,02-Nov-13,0.555,-3.0724,0.04969,0.01962,-0.0007,0.01699,0,0,0.535,0.575,USDCHF_2046,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.82,,702,03-Nov-13,03-Nov-13,0.59625,-3.1662,0.04304,0.01805,-0.00064,0.01517,0,0,0.575,0.6175,USDCHF_2047,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.83,,703,04-Nov-13,04-Nov-13,0.6375,-3.251,0.0359,0.01636,-0.00058,0.01301,0,0,0.6175,0.6575,USDCHF_2048,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.84,,704,05-Nov-13,05-Nov-13,0.68,-3.3266,0.02838,0.01456,-0.00051,0.01051,0,0,0.66,0.7,USDCHF_2049,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.85,,705,06-Nov-13,06-Nov-13,0.7225,-3.393,0.02056,0.01269,-0.00045,0.00768,0,0,0.7025,0.7425,USDCHF_2050,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.86,,706,07-Nov-13,07-Nov-13,0.7675,-3.4499,0.0125,0.01077,-0.00038,0.0045,0,0,0.7475,0.7875,USDCHF_2051,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.87,,707,08-Nov-13,08-Nov-13,0.81125,-3.497,0.00428,0.00881,-0.0003,0.00099,0,0,0.79,0.8325,USDCHF_2052,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.88,,708,09-Nov-13,09-Nov-13,0.855,-3.536,-0.00403,0.00684,-0.00023,-0.00285,0,0,0.835,0.875,USDCHF_2053,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.89,,709,10-Nov-13,10-Nov-13,0.9,-3.5645,-0.01238,0.00488,-0.00016,-0.00702,0,0,0.88,0.92,USDCHF_2054,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.9,,710,11-Nov-13,11-Nov-13,0.9325,-3.583,-0.02068,0.00294,-0.00009,-0.01151,0,0,0.9125,0.9525,USDCHF_2055,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.91,,711,12-Nov-13,12-Nov-13,0.9425,-3.5922,-0.02888,0.00104,-0.00002,-0.01632,0,0,0.9225,0.9625,USDCHF_2056,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.92,,712,13-Nov-13,13-Nov-13,0.945,3.5243,0.03627,0.00134,-0.00002,-0.02068,0,0,0.925,0.965,USDCHF_2057,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.93,,713,14-Nov-13,14-Nov-13,0.93,3.5164,0.04407,0.00434,-0.00011,-0.02389,0,0,0.91,0.95,USDCHF_2058,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.94,,714,15-Nov-13,15-Nov-13,0.88875,3.5001,0.0516,0.00724,-0.0002,-0.02675,0,0,0.8675,0.91,USDCHF_2059,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.95,,715,16-Nov-13,16-Nov-13,0.8475,3.4785,0.05893,0.01003,-0.00029,-0.02928,0,0,0.8275,0.8675,USDCHF_2060,0
